cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,gene_log2FC,gene_padj,dge_class,scenario_code,scenario_name,priority,dge_source
Microglia,HLA-DMA-201,HLA-DMA,0.3023255813953488,0.02,0.000234520566665,0.0005887545606653,True,0.2823255813953488,AD_enriched,0.0317460317460317,True,126.0,26,1,63.5721,7.4061,2.9414,Minor,0.259641634602349,0.969399309922903,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,HSPA5-201,HSPA5,0.9863481228668942,0.6925795053003534,3.710797796216967e-53,2.22647867773018e-50,True,0.2937686175665408,AD_enriched,0.0332167832167832,True,8008.0,867,196,2259.3399,1237.7307,0.8677,Dominant,-0.825236356746767,0.931404172349297,down,DIC,Dominant Isoform Concentration,,SR
Microglia,IL6ST-204,IL6ST,0.5175438596491229,0.9306569343065694,6.050466904083324e-21,1.1000848916515135e-19,True,-0.4131130746574465,CT_enriched,0.0181818181818181,True,715.0,59,255,145.7927,1174.2956,-3.0012,Dominant,-0.203841503693312,0.971874381494774,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,transcript131979.chr16.nic,IRF8,0.825,0.3546099290780142,1.237181233662942e-22,2.5596853110267768e-21,True,0.4703900709219857,AD_enriched,0.0372960372960372,True,1716.0,231,50,491.2831,212.1667,1.2075,Minor,-0.0730972074166737,0.993086456347906,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,transcript131729.chr16.nic,IRF8,0.0571428571428571,0.3617021276595745,1.237181233662942e-22,2.5596853110267768e-21,True,-0.3045592705167174,CT_enriched,0.0483682983682983,True,1716.0,16,51,14.8369,207.4423,-3.7183,Dominant,-0.0730972074166737,0.993086456347906,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,ITPRID2-205,ITPRID2,0.71875,0.0434782608695652,1.0668052973159832e-11,7.357277912524023e-11,True,0.6752717391304348,AD_enriched,0.0238095238095238,True,84.0,23,2,86.2031,21.2121,1.973,Minor,0.204233227786207,0.968380127565823,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,LAMP2-201,LAMP2,0.3529411764705882,0.0357142857142857,4.341398939198667e-06,1.3929622264808556e-05,True,0.3172268907563025,AD_enriched,0.0119047619047619,True,84.0,18,3,31.2463,15.4278,0.973,Minor,-0.1846936041784,0.968380127565823,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,LAMP2-202,LAMP2,0.6274509803921569,0.9523809523809524,4.341398939198667e-06,1.3929622264808556e-05,True,-0.3249299719887956,CT_enriched,0.0119047619047619,True,84.0,32,80,105.4683,357.0335,-1.7497,Dominant,-0.1846936041784,0.968380127565823,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,LCOR-222,LCOR,0.25,0.0,1.7039294678841686e-07,6.59585600471291e-07,True,0.25,AD_enriched,0.0357142857142857,True,56.0,9,0,17.7115,0.0,4.2259,Minor,-0.0039418354162322,0.999303551447624,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,LINC01094-202,LINC01094,0.2868525896414343,0.0434782608695652,2.534630262723105e-08,1.1100570493677834e-07,True,0.2433743287718691,AD_enriched,0.0354853479853479,True,4368.0,72,5,374.9873,28.9033,3.6523,Minor,0.446966441622586,0.877605215377976,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,LRRK2-201,LRRK2,0.9090909090909092,0.3125,3.409131950244801e-10,1.985902106938719e-09,True,0.5965909090909092,AD_enriched,0.0285714285714285,True,70.0,70,10,251.3152,35.3221,2.7963,Minor,0.0729968060096582,0.993086456347906,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,LRRK2-210,LRRK2,0.0,0.375,3.409131950244801e-10,1.985902106938719e-09,True,-0.375,CT_enriched,0.0142857142857142,True,70.0,0,12,0.0,427.3504,-8.7426,Dominant,0.0729968060096582,0.993086456347906,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,MYCBP2-207,MYCBP2,0.4898989898989899,0.9245283018867924,1.680022322348762e-20,2.8000372039146043e-19,True,-0.4346293119878024,CT_enriched,0.0454545454545454,True,462.0,97,196,244.5122,1220.234,-2.3145,Dominant,0.0336167095610466,0.993086456347906,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,NAV3-207,NAV3,0.1864406779661017,1.0,1.7873365742472426e-16,2.144803889096692e-15,True,-0.8135593220338984,CT_enriched,0.0,True,35.0,22,35,73.0662,242.8461,-1.7191,Dominant,-0.0067125710051919,0.999303551447624,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,NOL8-208,NOL8,0.5609756097560976,0.1626016260162601,7.317231316163032e-24,1.7561355158791281e-22,True,0.3983739837398375,AD_enriched,0.0139860139860139,True,1287.0,115,20,298.7389,175.0132,0.768,Minor,0.0665959456769553,0.993086456347906,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,transcript176161.chr8.nnic,NSMCE2,0.375,0.027027027027027,0.0002011052316544,0.000511284487257,True,0.347972972972973,AD_enriched,0.0,True,3.0,15,1,13.9096,2.7698,1.9837,Minor,-0.0027424525178641,0.999303551447624,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,transcript176277.chr8.nic,NSMCE2,0.575,0.972972972972973,0.0002011052316544,0.000511284487257,True,-0.397972972972973,CT_enriched,0.0,True,3.0,23,36,38.3805,104.3504,-1.4196,Dominant,-0.0027424525178641,0.999303551447624,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,NUMA1-212,NUMA1,0.0129870129870129,0.4857142857142857,1.6353064911921365e-11,1.0550364459304106e-10,True,-0.4727272727272728,CT_enriched,0.0272727272727272,True,330.0,1,17,1.7651,572.5704,-7.6965,Dominant,0.217257679529518,0.919296313410235,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,NUP210-202,NUP210,0.7044025157232704,0.9682539682539684,0.0001077620070583,0.0002860938240487,True,-0.2638514525306979,CT_enriched,0.0238095238095238,True,126.0,112,61,129.3799,336.3904,-1.3717,Dominant,-0.526440801093888,0.931404172349297,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,NUP210-201,NUP210,0.2893081761006289,0.0317460317460317,0.0001077620070583,0.0002860938240487,True,0.2575621443545972,AD_enriched,0.0238095238095238,True,126.0,46,2,46.7633,5.5397,2.8686,Minor,-0.526440801093888,0.931404172349297,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,NUP62-202,NUP62,0.7484276729559748,0.131578947368421,4.4914145020914593e-17,5.614268127614328e-16,True,0.6168487255875538,AD_enriched,0.0222222222222222,True,495.0,119,5,584.3358,13.2309,5.3622,Minor,0.0572044791912847,0.993086456347906,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,PALD1-211,PALD1,0.0094786729857819,0.2978723404255319,1.0160874638569978e-14,9.237158762336345e-14,True,-0.28839366743975,CT_enriched,0.0005827505827505,True,1716.0,2,14,4.5927,180.7559,-5.0223,Minor,0.249703864877797,0.919296313410235,flat,MIEr,Minor Isoform Erosion,,SR
Microglia,PALD1-201,PALD1,0.7962085308056872,0.3404255319148936,1.0160874638569978e-14,9.237158762336345e-14,True,0.4557829988907936,AD_enriched,0.0023310023310023,True,1716.0,168,16,467.5624,238.1718,0.9702,Dominant,0.249703864877797,0.919296313410235,flat,DIR,Dominant Isoform Redistribution,,SR
Microglia,PCNT-209,PCNT,0.5138888888888888,0.9130434782608696,0.0001000248038321,0.0002703373076544,True,-0.3991545893719808,CT_enriched,0.0357142857142857,True,28.0,37,42,96.0192,131.8886,-0.4539,Dominant,0.212272711552485,0.971874381494774,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,PHC3-214,PHC3,0.0108695652173913,0.64,1.1410450072922388e-16,1.3971979681129456e-15,True,-0.6291304347826087,CT_enriched,0.0158730158730158,True,126.0,1,32,3.0592,98.1241,-4.61,Dominant,0.0285711454080504,0.993086456347906,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,PHF3-204,PHF3,0.5068618481244281,0.2711323763955343,1.4159707537559885e-44,1.6991649045071862e-42,True,0.2357294717288938,AD_enriched,0.0104,True,10000.0,554,170,2402.6244,2503.5955,-0.0594,Minor,0.110203631409271,0.973849281273005,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,transcript251349.chr3.nic,PLSCR1,0.0869565217391304,0.3181818181818182,0.0038719718060042,0.0078485914986571,True,-0.2312252964426877,CT_enriched,0.0416666666666666,True,120.0,8,14,21.7773,42.2991,-0.9267,Minor,0.346773230351445,0.96285972558004,flat,MIEr,Minor Isoform Erosion,,SR
Microglia,POMK-201,POMK,0.872093023255814,0.0,1.9373508460508324e-21,3.749711314937096e-20,True,0.872093023255814,AD_enriched,0.0,True,4.0,75,0,530.3526,0.0,9.0535,Minor,-0.456315810301958,0.951699220518578,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,RALGAPA1-219,RALGAPA1,0.9277777777777778,0.6,3.744048036892192e-09,1.826364896044972e-08,True,0.3277777777777778,AD_enriched,0.0333333333333333,True,120.0,167,30,693.8017,162.1263,2.0906,Dominant,0.063106129422791,0.980032431681739,flat,DIR,Dominant Isoform Redistribution,,SR
Microglia,RALGAPA1-201,RALGAPA1,0.0611111111111111,0.4,3.744048036892192e-09,1.826364896044972e-08,True,-0.3388888888888889,CT_enriched,0.0333333333333333,True,120.0,11,20,20.7106,179.4752,-3.0553,Minor,0.063106129422791,0.980032431681739,flat,MIEr,Minor Isoform Erosion,,SR
Microglia,RPL32-204,RPL32,0.3414634146341463,0.0952380952380952,0.0009062771773811,0.002124087134487,True,0.2462253193960511,AD_enriched,0.0,True,6.0,14,8,36.735,34.8305,0.0747,Minor,-0.361412019191757,0.969399309922903,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,transcript24581.chr3.nic,RPL32,0.6341463414634146,0.9047619047619048,0.0009062771773811,0.002124087134487,True,-0.2706155632984901,CT_enriched,0.0,True,6.0,26,76,133.7855,217.626,-0.6978,Dominant,-0.361412019191757,0.969399309922903,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,SARAF-203,SARAF,0.1525423728813559,0.5324675324675324,6.500672275999486e-07,2.302742786240755e-06,True,-0.3799251595861765,CT_enriched,0.0357420357420357,True,1287.0,9,41,23.0049,1045.6745,-5.4463,Dominant,-0.355228665209149,0.93149130062124,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,SPEN-201,SPEN,0.1686746987951807,0.9428571428571428,1.0874250997739413e-13,9.59492735094654e-13,True,-0.7741824440619621,CT_enriched,0.0,True,10.0,14,33,42.8285,473.4791,-3.4364,Dominant,-0.0540783110936284,0.993086456347906,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,SRRM2-225,SRRM2,0.0909090909090909,0.4210526315789473,8.704256737275106e-05,0.0002373888201075,True,-0.3301435406698564,CT_enriched,0.0454545454545454,True,2002.0,6,16,21.4799,369.7487,-4.0437,Dominant,0.269374340605573,0.900667780196291,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,SRSF11-202,SRSF11,0.0391061452513966,0.3333333333333333,4.432833808011018e-07,1.6217684663454944e-06,True,-0.2942271880819367,CT_enriched,0.0444444444444444,True,495.0,7,11,18.5179,30.4682,-0.6891,Dominant,0.19195575096768,0.93149130062124,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,TET2-201,TET2,0.0408163265306122,0.5384615384615384,1.8577564942806128e-15,1.9218170630489105e-14,True,-0.4976452119309262,CT_enriched,0.034090909090909,True,792.0,6,28,18.2792,71.7846,-1.9166,Dominant,-0.0259853193007287,0.993086456347906,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,TPP2-218,TPP2,0.0,0.7875,2.611446448179108e-24,7.834339344537321e-23,True,-0.7875,CT_enriched,0.0476190476190476,True,84.0,0,63,0.0,406.2658,-8.6698,Dominant,0.0102961635677928,0.999303551447624,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,TPP2-202,TPP2,0.3406593406593406,0.0125,2.611446448179108e-24,7.834339344537321e-23,True,0.3281593406593406,AD_enriched,0.0238095238095238,True,84.0,31,1,84.3645,5.2519,3.7713,Minor,0.0102961635677928,0.999303551447624,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,TRIM38-201,TRIM38,0.437037037037037,0.9012345679012346,4.229104319965992e-10,2.416631039980567e-09,True,-0.4641975308641975,CT_enriched,0.0303030303030303,True,1287.0,59,73,184.2215,350.3734,-0.9238,Dominant,0.30009661641042,0.896528990675755,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,TSC1-246,TSC1,0.4,0.0,1.2874139952324976e-08,5.8518817965113536e-08,True,0.4,AD_enriched,0.0476190476190476,True,21.0,12,0,71.5704,0.0,6.1813,Minor,0.0133939609786786,0.999303551447624,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,TUT4-220,TUT4,0.5555555555555556,0.0344827586206896,1.0271051127586508e-09,5.4058163829402675e-09,True,0.521072796934866,AD_enriched,0.0151515151515151,True,330.0,40,2,108.9388,14.8122,2.7976,Minor,0.135150030417717,0.955480833083331,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,TUT4-204,TUT4,0.3888888888888889,0.8448275862068966,1.0271051127586508e-09,5.4058163829402675e-09,True,-0.4559386973180077,CT_enriched,0.0151515151515151,True,330.0,28,49,75.3132,288.4299,-1.9232,Dominant,0.135150030417717,0.955480833083331,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,VCP-201,VCP,0.6593406593406593,0.9422222222222222,1.2083635830586976e-11,8.238842611763847e-11,True,-0.2828815628815628,CT_enriched,0.0,True,210.0,60,212,214.2767,1504.3733,-2.8059,Dominant,-0.299793374071445,0.951699220518578,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,VPS13C-207,VPS13C,0.0067114093959731,0.3384615384615385,1.6308273009835382e-11,1.0550364459304106e-10,True,-0.3317501290655654,CT_enriched,0.0484848484848484,True,330.0,1,22,5.3493,56.4022,-3.1764,Minor,-0.0200674536203883,0.994932540262242,flat,MIEr,Minor Isoform Erosion,,SR
Microglia,VSIG4-204,VSIG4,0.3062787136294027,0.6903225806451613,4.9895218197881216e-18,6.508071938854071e-17,True,-0.3840438670157586,CT_enriched,0.047,True,10000.0,200,107,1011.6292,709.3893,0.5114,Dominant,0.0145820510417213,0.999303551447624,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,YWHAB-201,YWHAB,0.7777777777777778,0.9936305732484076,3.3057749924803793e-08,1.426953234164193e-07,True,-0.2158527954706298,CT_enriched,0.0144855144855144,True,2002.0,70,156,369.3061,982.0779,-1.4086,Dominant,-0.18413477946069,0.971874381494774,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Microglia,ZNF267-206,ZNF267,0.0230547550432276,0.3774509803921568,3.871123987100583e-28,1.5484495948402332e-26,True,-0.3543962253489292,CT_enriched,0.0473970473970474,True,1287.0,8,77,21.8702,283.4282,-3.6365,Minor,-0.0311345302526908,0.996209597911491,flat,MIEr,Minor Isoform Erosion,,SR
Microglia,ZNF267-201,ZNF267,0.9769452449567724,0.6225490196078431,3.871123987100583e-28,1.5484495948402332e-26,True,0.3543962253489292,AD_enriched,0.0473970473970474,True,1287.0,339,127,948.8786,759.0001,0.3217,Dominant,-0.0311345302526908,0.996209597911491,flat,DIR,Dominant Isoform Redistribution,,SR
Microglia,ZNF268-209,ZNF268,0.6617647058823529,0.0,2.601656584306996e-24,7.834339344537321e-23,True,0.6617647058823529,AD_enriched,0.0476190476190476,True,21.0,45,0,137.6631,0.0,7.1154,Minor,0.193485776603902,0.976318712601536,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Microglia,ZNF268-205,ZNF268,0.2794117647058823,1.0,2.601656584306996e-24,7.834339344537321e-23,True,-0.7205882352941178,CT_enriched,0.0476190476190476,True,21.0,19,109,56.3503,298.2024,-2.3832,Dominant,0.193485776603902,0.976318712601536,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,AAR2-201,AAR2,0.650887573964497,0.2087227414330218,2.4136187454063305e-29,5.0729679060689605e-28,True,0.4421648325314752,AD_enriched,0.0404040404040404,True,495.0,220,67,55.2804,26.4337,1.0367,Minor,-0.207432808679156,0.751758609397164,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ABCB7-215,ABCB7,0.2261904761904762,0.0,1.3961697853794488e-06,4.484929912232047e-06,True,0.2261904761904762,AD_enriched,0.0,True,70.0,19,0,4.0662,0.0,2.3409,Minor,0.103523279088304,0.815717493254807,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ABCD4-214,ABCD4,0.918918918918919,0.303030303030303,5.5480775128850505e-25,8.855951906306205e-24,True,0.615888615888616,AD_enriched,0.0,True,2002.0,204,20,76.9738,11.3988,2.6528,Minor,-0.0307304118466244,0.973035102671041,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ABCD4-201,ABCD4,0.072072072072072,0.6060606060606061,5.5480775128850505e-25,8.855951906306205e-24,True,-0.5339885339885341,CT_enriched,0.0,True,2002.0,16,40,4.6406,19.5906,-1.8681,Dominant,-0.0307304118466244,0.973035102671041,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ABHD6-201,ABHD6,0.8588235294117647,0.5862068965517241,3.834409265774257e-07,1.311548677431622e-06,True,0.2726166328600405,AD_enriched,0.041083916083916,True,8008.0,146,68,64.1803,34.8116,0.864,Dominant,0.0283302475957858,0.948664383016803,flat,DIR,Dominant Isoform Redistribution,,SR
Oligodendrocyte,ABHD6-205,ABHD6,0.1411764705882353,0.4137931034482758,3.834409265774257e-07,1.311548677431622e-06,True,-0.2726166328600405,CT_enriched,0.041083916083916,True,8008.0,24,48,7.3594,18.8545,-1.248,Minor,0.0283302475957858,0.948664383016803,flat,MIEr,Minor Isoform Erosion,,SR
Oligodendrocyte,ABI1-210,ABI1,0.2888888888888888,0.0,0.0001055374407441,0.0002634182763334,True,0.2888888888888888,AD_enriched,0.0158730158730158,True,126.0,13,0,1.1569,0.0,1.109,Minor,-0.0340463616934555,0.96595679690722,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ACAD11-208,ACAD11,0.6175869120654397,0.3038674033149171,6.6581934971593335e-19,6.782304560154628e-18,True,0.3137195087505226,AD_enriched,0.0257,True,10000.0,302,110,90.5743,75.0534,0.2679,Minor,0.156540412330127,0.802837135569104,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ACAD11-202,ACAD11,0.3762781186094069,0.6933701657458563,6.6581934971593335e-19,6.782304560154628e-18,True,-0.3170920471364494,CT_enriched,0.0239,True,10000.0,184,251,84.4363,257.2505,-1.5958,Dominant,0.156540412330127,0.802837135569104,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ACAP3-206,ACAP3,0.2020725388601036,0.0,0.022906027816112,0.0395827750021728,True,0.2020725388601036,AD_enriched,0.0476190476190476,True,21.0,39,0,14.6491,0.0,3.968,Minor,0.0033823013758697,0.998079573856121,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ACSL4-204,ACSL4,0.0377668308702791,0.3517241379310344,5.6396676941157134e-30,1.241528741192772e-28,True,-0.3139573070607553,CT_enriched,0.024,True,10000.0,23,51,25.3192,56.9186,-1.1379,Minor,0.35007755438757,0.549288469007395,flat,MIEr,Minor Isoform Erosion,,SR
Oligodendrocyte,ADAM22-207,ADAM22,0.8265682656826568,0.032258064516129,1.0883272284876468e-31,2.6747513102249307e-30,True,0.7943102011665278,AD_enriched,0.0238095238095238,True,126.0,224,2,121.4875,2.4268,5.1596,Minor,0.209799504445105,0.731376217188601,flat,MIR,Minor Isoform Redistribution,new_target_candidate,SR
Oligodendrocyte,ADAM22-204,ADAM22,0.1476014760147601,0.8709677419354839,1.0883272284876468e-31,2.6747513102249307e-30,True,-0.7233662659207238,CT_enriched,0.0476190476190476,True,126.0,40,54,12.0705,67.6268,-2.3925,Dominant,0.209799504445105,0.731376217188601,flat,DIEr,Dominant Isoform Erosion,trial_failure_explanation,SR
Oligodendrocyte,ADAP1-201,ADAP1,0.9194630872483222,0.4285714285714285,4.722669864027927e-11,2.429324642127323e-10,True,0.4908916586768936,AD_enriched,0.0436507936507936,True,252.0,137,15,35.1826,50.5381,-0.5103,Dominant,-0.0290624054749182,0.988487132928057,flat,DIR,Dominant Isoform Redistribution,,SR
Oligodendrocyte,ADSL-232,ADSL,0.0294117647058823,0.2702702702702703,1.0771256970863683e-05,3.086519964815658e-05,True,-0.2408585055643879,CT_enriched,0.0,True,462.0,3,10,1.1047,17.8505,-3.1629,Minor,-0.430754017216654,0.604451246877146,flat,MIEr,Minor Isoform Erosion,,SR
